Five-Digit ZIP Code,Year,Annual Change (%),HPI,HPI from 2012,HPI with 2012 base,normalized_sale_price,zip_code,normalized_sale_price_2012
97233,1981,.,-1.0,450.87,-0.002217934,-288.2536503,97233,129964.9233
97233,1982,.,-1.0,450.87,-0.002217934,-288.2536503,97233,129964.9233
97233,1983,.,171.18,450.87,0.379665979,49343.25987,97233,129964.9233
97233,1984,-4.72,163.1,450.87,0.361745071,47014.17037,97233,129964.9233
97233,1985,2.99,167.97,450.87,0.37254641,48417.96565,97233,129964.9233
97233,1986,-4.67,160.13,450.87,0.355157806,46158.05703,97233,129964.9233
97233,1987,4.06,166.63,450.87,0.369574378,48031.70576,97233,129964.9233
97233,1988,-2.95,161.72,450.87,0.358684321,46616.38033,97233,129964.9233
97233,1989,2.74,166.15,450.87,0.36850977,47893.344,97233,129964.9233
97233,1990,15.15,191.32,450.87,0.424335174,55148.68838,97233,129964.9233
97233,1991,10.91,212.2,450.87,0.470645641,61167.4246,97233,129964.9233
97233,1992,9.86,233.12,450.87,0.517044824,67197.69097,97233,129964.9233
97233,1993,13.21,263.92,450.87,0.585357198,76075.9034,97233,129964.9233
97233,1994,8.26,285.72,450.87,0.633708164,82359.83298,97233,129964.9233
97233,1995,14.75,327.85,450.87,0.727149733,94503.95926,97233,129964.9233
97233,1996,7.95,353.92,450.87,0.784971278,102018.7319,97233,129964.9233
97233,1997,7.91,381.91,450.87,0.847051256,110086.9516,97233,129964.9233
97233,1998,5.25,401.97,450.87,0.891543017,115869.3198,97233,129964.9233
97233,1999,1.99,409.98,450.87,0.90930867,118178.2316,97233,129964.9233
97233,2000,4.45,428.21,450.87,0.949741611,123433.0956,97233,129964.9233
97233,2001,3.27,442.2,450.87,0.98077051,127465.7642,97233,129964.9233
97233,2002,2.35,452.61,450.87,1.003859206,130466.4847,97233,129964.9233
97233,2003,2.37,463.34,450.87,1.02765764,133559.4463,97233,129964.9233
97233,2004,6.06,491.4,450.87,1.089892874,141647.8438,97233,129964.9233
97233,2005,12.63,553.46,450.87,1.227537871,159536.8653,97233,129964.9233
97233,2006,17.09,648.03,450.87,1.43728791,186797.013,97233,129964.9233
97233,2007,6.63,691.02,450.87,1.532636902,199189.0375,97233,129964.9233
97233,2008,-3.92,663.93,450.87,1.472553064,191380.2461,97233,129964.9233
97233,2009,-12.19,583.02,450.87,1.293100007,168057.6432,97233,129964.9233
97233,2010,-10.4,522.37,450.87,1.158582296,150575.0593,97233,129964.9233
97233,2011,-10.2,469.07,450.87,1.040366403,135211.1398,97233,129964.9233
97233,2012,-3.88,450.87,450.87,1.0,129965.0,97233,129964.9233
97233,2013,10.13,496.53,450.87,1.101270876,152802.0,97233,129964.9233
97233,2014,15.3,572.52,450.87,1.269811697,173294.0,97233,129964.9233
97233,2015,12.06,641.54,450.87,1.422893517,204649.0,97233,129964.9233
97233,2016,15.71,742.3,450.87,1.646372569,236298.0,97233,129964.9233
97233,2017,12.74,836.89,450.87,1.856166966,268350.0,97233,129964.9233
97233,2018,6.59,892.03,450.87,1.978463859,285275.0,97233,129964.9233
97233,2019,3.73,925.27,450.87,2.052187992,297929.0,97233,129964.9233
97233,2020,5.91,979.99,450.87,2.173553352,320922.0,97233,129964.9233
97233,2021,13.71,1114.31,450.87,2.471466276,375410.0,97233,129964.9233
97233,2022,9,1214.6,450.87,2.693902899,399505.0,97233,129964.9233
97236,1977,.,100.0,365.39,0.273680177,41772.36149,97236,152632.0317
97236,1978,18.39,118.39,365.39,0.324009962,49454.29877,97236,152632.0317
97236,1979,12.61,133.32,365.39,0.364870412,55690.91234,97236,152632.0317
97236,1980,5.67,140.87,365.39,0.385533266,58844.72564,97236,152632.0317
97236,1981,2.5,144.39,365.39,0.395166808,60315.11276,97236,152632.0317
97236,1982,.,-1.0,365.39,-0.002736802,-417.7236149,97236,152632.0317
97236,1983,.,130.46,365.39,0.357043159,54496.2228,97236,152632.0317
97236,1984,6.69,139.19,365.39,0.380935439,58142.94996,97236,152632.0317
97236,1985,-5.22,131.92,365.39,0.36103889,55106.09928,97236,152632.0317
97236,1986,3.32,136.31,365.39,0.37305345,56939.90595,97236,152632.0317
97236,1987,-5.82,128.38,365.39,0.351350612,53627.35769,97236,152632.0317
97236,1988,1.19,129.91,365.39,0.355537918,54266.47482,97236,152632.0317
97236,1989,7.31,139.4,365.39,0.381510167,58230.67192,97236,152632.0317
97236,1990,14.64,159.81,365.39,0.437368291,66756.4109,97236,152632.0317
97236,1991,12.42,179.66,365.39,0.491693807,75048.22466,97236,152632.0317
97236,1992,5.28,189.15,365.39,0.517666055,79012.42177,97236,152632.0317
97236,1993,9.01,206.2,365.39,0.564328526,86134.6094,97236,152632.0317
97236,1994,12.31,231.58,365.39,0.633788555,96736.43475,97236,152632.0317
97236,1995,11.81,258.92,365.39,0.708612715,108156.9984,97236,152632.0317
97236,1996,7.25,277.69,365.39,0.759982484,115997.6706,97236,152632.0317
97236,1997,8.91,302.43,365.39,0.82769096,126332.1529,97236,152632.0317
97236,1998,4.77,316.87,365.39,0.867210378,132364.0819,97236,152632.0317
97236,1999,2.56,324.99,365.39,0.889433208,135755.9976,97236,152632.0317
97236,2000,3.24,335.54,365.39,0.918306467,140162.9818,97236,152632.0317
97236,2001,3.23,346.38,365.39,0.947973398,144691.1057,97236,152632.0317
97236,2002,2.95,356.59,365.39,0.975916144,148956.0639,97236,152632.0317
97236,2003,2.16,364.31,365.39,0.997044254,152180.8902,97236,152632.0317
97236,2004,6.85,389.28,365.39,1.065382194,162611.4488,97236,152632.0317
97236,2005,13.16,440.52,365.39,1.205615917,184015.6069,97236,152632.0317
97236,2006,18.03,519.96,365.39,1.42302745,217199.5708,97236,152632.0317
97236,2007,5.84,550.34,365.39,1.506171488,229890.0142,97236,152632.0317
97236,2008,-5.29,521.24,365.39,1.426530556,217734.2571,97236,152632.0317
97236,2009,-12.74,454.85,365.39,1.244834287,190001.5863,97236,152632.0317
97236,2010,-7.6,420.27,365.39,1.150195681,175556.7037,97236,152632.0317
97236,2011,-9.06,382.17,365.39,1.045923534,159641.4339,97236,152632.0317
97236,2012,-4.39,365.39,365.39,1.0,152632.0,97236,152632.0317
97236,2013,9.46,399.94,365.39,1.094556501,181861.0,97236,152632.0317
97236,2014,13.97,455.81,365.39,1.247461616,204440.0,97236,152632.0317
97236,2015,10.2,502.3,365.39,1.374695531,227541.0,97236,152632.0317
97236,2016,15.33,579.28,365.39,1.585374531,262261.0,97236,152632.0317
97236,2017,10.1,637.78,365.39,1.745477435,287118.0,97236,152632.0317
97236,2018,8.07,689.27,365.39,1.886395358,317926.0,97236,152632.0317
97236,2019,4.01,716.94,365.39,1.962122663,329747.0,97236,152632.0317
97236,2020,4.28,747.61,365.39,2.046060374,355624.0,97236,152632.0317
97236,2021,13.77,850.54,365.39,2.32775938,399634.0,97236,152632.0317
97236,2022,10.77,942.13,365.39,2.578423055,439571.0,97236,152632.0317
97266,1978,.,100.0,345.27,0.289628407,39528.6465,97266,136480.5578
97266,1979,15.82,115.82,345.27,0.335447621,45782.07837,97266,136480.5578
97266,1980,-2.1,113.39,345.27,0.32840965,44821.53226,97266,136480.5578
97266,1981,.,-1.0,345.27,-0.002896284,-395.286465,97266,136480.5578
97266,1982,.,-1.0,345.27,-0.002896284,-395.286465,97266,136480.5578
97266,1983,.,123.05,345.27,0.356387755,48639.99951,97266,136480.5578
97266,1984,-5.72,116.01,345.27,0.335997915,45857.1828,97266,136480.5578
97266,1985,9.2,126.68,345.27,0.366901266,50074.88938,97266,136480.5578
97266,1986,-11.15,112.55,345.27,0.325976772,44489.49163,97266,136480.5578
97266,1987,-1.42,110.96,345.27,0.32137168,43860.98615,97266,136480.5578
97266,1988,-2.59,108.08,345.27,0.313030382,42722.56113,97266,136480.5578
97266,1989,11.99,121.04,345.27,0.350566224,47845.47372,97266,136480.5578
97266,1990,14.41,138.47,345.27,0.401048455,54735.3168,97266,136480.5578
97266,1991,10.38,152.85,345.27,0.44269702,60419.53617,97266,136480.5578
97266,1992,8.71,166.15,345.27,0.481217598,65676.84615,97266,136480.5578
97266,1993,10.18,183.07,345.27,0.530222724,72365.09314,97266,136480.5578
97266,1994,6.78,195.48,345.27,0.56616561,77270.59817,97266,136480.5578
97266,1995,15.97,226.7,345.27,0.656587598,89611.4416,97266,136480.5578
97266,1996,8.57,246.12,345.27,0.712833435,97287.90475,97266,136480.5578
97266,1997,9.62,269.81,345.27,0.781446404,106652.2411,97266,136480.5578
97266,1998,5.7,285.18,345.27,0.82596229,112727.7941,97266,136480.5578
97266,1999,2.66,292.77,345.27,0.847945086,115728.0183,97266,136480.5578
97266,2000,2.91,301.3,345.27,0.87265039,119099.8119,97266,136480.5578
97266,2001,4.23,314.05,345.27,0.909578011,124139.7143,97266,136480.5578
97266,2002,3.01,323.52,345.27,0.937005822,127883.0771,97266,136480.5578
97266,2003,3.05,333.39,345.27,0.965592145,131784.5546,97266,136480.5578
97266,2004,6.35,354.56,345.27,1.026906479,140152.769,97266,136480.5578
97266,2005,13.01,400.67,345.27,1.160454137,158379.4279,97266,136480.5578
97266,2006,18.55,474.99,345.27,1.375705969,187757.118,97266,136480.5578
97266,2007,7.41,510.17,345.27,1.477597243,201663.2958,97266,136480.5578
97266,2008,-2.74,496.18,345.27,1.437078229,196133.2382,97266,136480.5578
97266,2009,-12.2,435.63,345.27,1.261708228,172198.6427,97266,136480.5578
97266,2010,-9.11,395.96,345.27,1.146812639,156517.6287,97266,136480.5578
97266,2011,-10.07,356.08,345.27,1.031308831,140753.6044,97266,136480.5578
97266,2012,-3.04,345.27,345.27,1.0,136481.0,97266,136480.5578
97266,2013,10.72,382.28,345.27,1.107191473,158718.0,97266,136480.5578
97266,2014,15.95,443.24,345.27,1.28374895,184702.0,97266,136480.5578
97266,2015,11.9,496.0,345.27,1.436556898,215999.0,97266,136480.5578
97266,2016,17.44,582.49,345.27,1.687056507,256004.0,97266,136480.5578
97266,2017,10.68,644.71,345.27,1.867263301,290090.0,97266,136480.5578
97266,2018,7.05,690.15,345.27,1.998870449,313009.0,97266,136480.5578
97266,2019,3.36,713.35,345.27,2.06606424,319566.0,97266,136480.5578
97266,2020,4.37,744.5,345.27,2.156283488,340832.0,97266,136480.5578
97266,2021,12.69,838.98,345.27,2.429924407,391612.0,97266,136480.5578
97266,2022,10.37,926.01,345.27,2.681988009,412646.0,97266,136480.5578
97267,1976,.,100.0,545.32,0.183378567,40057.82701,97267,218443.3423
97267,1977,26.94,126.94,545.32,0.232780753,50849.40561,97267,218443.3423
97267,1978,22.21,155.13,545.32,0.284475171,62141.70705,97267,218443.3423
97267,1979,17.88,182.88,545.32,0.335362723,73257.75404,97267,218443.3423
97267,1980,2.96,188.29,545.32,0.345283503,75424.88249,97267,218443.3423
97267,1981,-1.36,185.73,545.32,0.340589012,74399.40211,97267,218443.3423
97267,1982,-7.92,171.02,545.32,0.313614025,68506.89576,97267,218443.3423
97267,1983,10.8,189.49,545.32,0.347484046,75905.57641,97267,218443.3423
97267,1984,-4.05,181.81,545.32,0.333400572,72829.13529,97267,218443.3423
97267,1985,-4.72,173.23,545.32,0.317666691,69392.17374,97267,218443.3423
97267,1986,1.35,175.56,545.32,0.321939412,70325.52111,97267,218443.3423
97267,1987,0.84,177.03,545.32,0.324635077,70914.37116,97267,218443.3423
97267,1988,6.6,188.72,545.32,0.346072031,75597.13114,97267,218443.3423
97267,1989,8.02,203.85,545.32,0.373817208,81657.88037,97267,218443.3423
97267,1990,15.1,234.64,545.32,0.430279469,93991.68531,97267,218443.3423
97267,1991,7.43,252.09,545.32,0.462279029,100981.7761,97267,218443.3423
97267,1992,9.25,275.41,545.32,0.505042911,110323.2614,97267,218443.3423
97267,1993,7.12,295.03,545.32,0.541021785,118182.607,97267,218443.3423
97267,1994,8.82,321.06,545.32,0.588755226,128609.6594,97267,218443.3423
97267,1995,9.64,352.02,545.32,0.645529231,141011.5627,97267,218443.3423
97267,1996,6.94,376.46,545.32,0.690346952,150801.6956,97267,218443.3423
97267,1997,7.7,405.44,545.32,0.743490061,162410.4538,97267,218443.3423
97267,1998,4.55,423.89,545.32,0.777323406,169801.1229,97267,218443.3423
97267,1999,1.78,431.44,545.32,0.791168488,172825.4889,97267,218443.3423
97267,2000,2.72,443.19,545.32,0.81271547,177532.2835,97267,218443.3423
97267,2001,3.14,457.11,545.32,0.838241766,183108.3331,97267,218443.3423
97267,2002,2.44,468.24,545.32,0.858651801,187566.7692,97267,218443.3423
97267,2003,2.64,480.62,545.32,0.881354067,192525.9282,97267,218443.3423
97267,2004,7.23,515.39,545.32,0.945114795,206454.0346,97267,218443.3423
97267,2005,17.35,604.81,545.32,1.109091909,242273.7436,97267,218443.3423
97267,2006,15.34,697.61,545.32,1.279267219,279447.407,97267,218443.3423
97267,2007,8.29,755.43,545.32,1.385296707,302608.8426,97267,218443.3423
97267,2008,-2.86,733.81,545.32,1.34565026,293948.3404,97267,218443.3423
97267,2009,-11.09,652.43,545.32,1.196416783,261349.2808,97267,218443.3423
97267,2010,-8.63,596.11,545.32,1.093137974,238788.7126,97267,218443.3423
97267,2011,-5.34,564.28,545.32,1.034768576,226038.3063,97267,218443.3423
97267,2012,-3.36,545.32,545.32,1.0,218443.0,97267,218443.3423
97267,2013,7.3,585.14,545.32,1.073021345,238529.0,97267,218443.3423
97267,2014,10.89,648.88,545.32,1.189906844,261215.0,97267,218443.3423
97267,2015,10.5,717.02,545.32,1.314860999,292500.0,97267,218443.3423
97267,2016,13.93,816.94,545.32,1.498092863,340776.0,97267,218443.3423
97267,2017,9.33,893.2,545.32,1.637937358,362664.0,97267,218443.3423
97267,2018,5.2,939.69,545.32,1.723190054,388793.0,97267,218443.3423
97267,2019,3.22,969.9,545.32,1.778588719,398146.0,97267,218443.3423
97267,2020,3.42,1003.08,545.32,1.839433727,433363.0,97267,218443.3423
97267,2021,13.21,1135.53,545.32,2.082318639,503429.0,97267,218443.3423
97267,2022,13.6,1289.94,545.32,2.365473483,539303.0,97267,218443.3423
